id,type,term,sense,translation,example_de,example_en,levels,part_of_speech,native_frequency_rating,native_frequency_label,native_frequency_notes,rated_by,rated_at,corpus_rank,register,regional_labels,contexts,tags,gender,plural,genitive_singular,is_reflexive,is_separable,auxiliary,present_er_sie_es,praeteritum,partizip_ii,valency,collocations,synonyms,antonyms,false_friends,source_name,source_url,review_status
1058,word,schalten,operate mechanical switch or gearshift,to switch / to shift gears,"Schalten Sie bitte das Licht aus, wenn Sie gehen.",Please switch off the light when you leave.,B1,verb,3,medium,,,,,standard,,,"technology;traffic",,,,,false,false,haben,schaltet,schaltete,geschaltet,"acc, intr","in den ersten Gang schalten; das Licht schalten","bedienen; umschalten",,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1059,word,Schatten,dark shape cast by blocking light source,shade / shadow,Gestern hatten wir 25 Grad im Schatten.,Yesterday we had 25 degrees in the shade.,B1,noun,3,medium,,,,,standard,,,"weather;light",masculine,-,Schattens,false,false,,,,im Schatten sitzen,"Schattseite; Halbschatten",Sonne,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1060,word,schätzen,form approximate estimate or hold in high regard,to estimate / to value / to appreciate,"Wie alt ist der Chef? Ich weiß nicht, ich schätze, um die Fünfzig. / Ich schätze deine gute Arbeit., How old is the boss? I don't know",I estimate around fifty. / I appreciate your good work.,B1,verb,4,high,,,,,standard,,,"cognition;evaluation",,,,,false,false,haben,schätzt,schätzte,geschätzt,"acc, auf + acc","ein Risiko einschätzen; jemanden schätzen","vermuten; wertschätzen; taxieren",,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1061,word,schauen,direct visual gaze toward,to look / to watch,Schau mal! Da vorne ist noch ein Platz frei.,Just look! There's a seat free up ahead.,B1,verb,5,very high,,,,,standard,,,"vision;daily life",,,,,false,false,haben,schaut,schaute,geschaut,"intr, nach + acc, in + acc",aus dem Fenster schauen,"blicken; sehen; schauen",,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1062,word,Schaufenster,large glass window facing shop display,shop window / display window,Ich habe im Schaufenster eine schicke Bluse gesehen.,I saw a smart blouse in the shop window.,B1,noun,3,medium,,,,,standard,,,"shopping;architecture",neuter,-,Schaufensters,false,false,,,,im Schaufenster ausstellen,Auslagenfenster,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1063,word,Scheibe,flat thin circular piece of material,slice / pane (glass),"Fünf Scheiben Käse, bitte. / Die Scheiben sind ganz schmutzig. Ich muss die Fenster putzen., Five slices of cheese",please. / The window panes are quite dirty. I must clean the windows.,B1,noun,4,high,,,,,standard,,,"food;housing",feminine,-n,Scheibe,false,false,,,,"eine Scheibe Brot; Fensterscheibe","Platte; Schnitt; Glasscheibe",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1064,word,sich scheiden lassen,legally dissolve marital contract,to get a divorce,Meine Nachbarn haben sich scheiden lassen.,My neighbors got a divorce.,B1,verb,3,medium,,,,,standard,,,"family;legal",,,,,true,true,haben,lässt sich scheiden,ließ sich scheiden,sich scheiden lassen,refl,sich scheiden lassen,die Ehe auflösen,heiraten,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1065,word,Scheidung,legal termination of marriage,divorce,Wann war die Scheidung?,When was the divorce?,B1,noun,3,medium,,,,,standard,,,"family;legal",feminine,-en,Scheidung,false,false,,,,die Scheidung einreichen,Ehescheidung,Heirat,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1066,word,Schein,paper bank currency note or certificate,banknote / certificate / light beam,Kannst du einen Schein in Kleingeld wechseln? / Hast du Kleingeld für den Automaten? Ich habe nur Scheine.,Can you change a banknote into small change? / Do you have loose change for the machine? I only have banknotes.,B1,noun,4,high,,,,,standard,,,"money;official",masculine,-e,Scheins,false,false,,,,"einen Schein wechseln; Geldschein","Banknote; Ausweis; Schein",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1067,word,schieben,push heavy object across floor,to push / to shove,Leider ist mein Fahrrad kaputtgegangen. Ich musste es nach Hause schieben. / Wir können den Schrank links an die Wand schieben.,Unfortunately my bicycle broke down. I had to push it home. / We can push the wardrobe to the left against the wall.,B1,verb,3,medium,,,,,standard,,,"movement;actions",,,,,false,false,haben,schiebt,schob,geschoben,acc,das Fahrrad schieben,"drücken; fortbewegen",ziehen,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1068,word,schief,not straight or leaning to one side,crooked / slanted,Der Spiegel hängt ganz schief.,The mirror is hanging completely crooked.,B1,adjective,3,medium,,,,,standard,,,"geometry;housing",adjective,,,,false,false,,,,"schief hängen; schief gehen","krumm; schräg; windschief","gerade; waagerecht",,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1069,word,schießen,discharge projectile from weapon or strike ball,to shoot,Unsere Mannschaft hat ein Tor geschossen.,Our team scored a goal.,B1,verb,3,medium,,,,,standard,,,"sports;weapons",,,,,false,false,haben,schießt,schoss,geschossen,acc / intr,ein Tor schießen,"feuern; abfeuern",,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1070,word,Schlaf,natural state of resting unconsciousness,sleep,Das Kind macht jeden Tag nach dem Mittagessen einen kurzen Schlaf. / Genügend Schlaf ist wichtig für die Gesundheit.,The child takes a short sleep every day after lunch. / Sufficient sleep is important for health.,B1,noun,4,high,,,,,standard,,,"sleep;health",masculine,-,Schlafs,false,false,,,,"schlafen gehen; tiefer Schlaf","Schlummer; Ruhe",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1071,word,schlagen,strike with force using hand or object,to hit / to beat / to strike,Wer hat den Weltmeister geschlagen? / Ich muss einen Nagel in die Wand schlagen.,Who beat the world champion? / I have to hammer a nail into the wall.,B1,verb,4,high,,,,,standard,,,"actions;sports",,,,,false,false,haben,schlägt,schlug,geschlagen,acc,"einen Nagel einschlagen; jemanden schlagen","hauen; treffen; boxen",,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1072,word,Schlange,long line of waiting people or reptile,queue / line / snake,Auf der Post gibt es immer eine lange (Warte-)Schlange.,At the post office there is always a long queue.,B1,noun,3,medium,,,,,standard,,,"animals;transit",feminine,-n,Schlange,false,false,,,,"in der Schlange stehen; Giftschlange","Warteschlange; Reihe",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1073,word,schlank,having a thin graceful body shape,slim / slender,In diesem Kleid siehst du sehr schlank aus.,In this dress you look very slim.,B1,adjective,3,medium,,,,,standard,,,"body;appearance",adjective,,,,false,false,,,,"schlank sein; schlanke Figur","drahtig; schmal","dick; breit",,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1074,word,schließlich,ultimately or as a concluding point,finally / after all / ultimately,Ich musste lange warten. Aber schließlich habe ich den Job doch noch bekommen. / Ich helfe dir natürlich. Du bist schließlich mein Freund.,I had to wait a long time. But finally I got the job after all. / I will help you of course. After all you are my friend.,B1,adverb,5,very high,,,,,standard,,,"time;reasoning",adverb,,,,false,false,,,,schließlich und endlich,"endlich; schlussendlich; denn",,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1075,word,schmal,having small breadth or width,narrow,Hier kannst du nicht parken. Die Straße ist zu schmal.,You cannot park here. The street is too narrow.,B1,adjective,3,medium,,,,,standard,,,dimensions,adjective,,,,false,false,,,,ein schmaler Weg,"eng; dünn","breit; weit",,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1076,word,Schmerzmittel,pharmaceutical drug relieving pain,painkiller,Sie haben Zahnschmerzen? Ich verschreibe Ihnen ein Schmerzmittel.,You have toothache? I'll prescribe you a painkiller.,B1,noun,3,medium,,,,,standard,,,"health;medicine",neuter,-,Schmerzmittels,false,false,,,,ein Schmerzmittel einnehmen,Analgetikum,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1077,word,schminken,apply cosmetic makeup to face,to put on makeup,Du bist heute sehr schön geschminkt.,You are made up very nicely today.,B1,verb,2,medium-low,,,,,standard,,,"cosmetics;hygiene",,,,,true,true,haben,schminkt,schminkte,geschminkt,"acc, refl",sich schminken,make-up auflegen,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1078,word,Schmuck,decorative personal ornaments worn on body,jewelry,Dieser Schmuck ist von meiner Großmutter.,This jewelry is from my grandmother.,B1,noun,3,medium,,,,,standard,,,"jewelry;fashion",masculine,-e,Schmucks,false,false,,,,goldener Schmuck tragen,"Juwelen; Geschmeide",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1079,word,verschmutzen,render environment or surface dirty,to pollute / to dirty,Die Fabrik verschmutzt den Fluss.,The factory pollutes the river.,B1,verb,3,medium,,,,,standard,,,"environment;cleaning",,,,,false,false,haben,verschmutzt,verschmutzte,verschmutzt,acc,die Umwelt verschmutzen,"verunreinigen; verdrecken","säubern; reinigen",Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1080,word,Schnitzel,flat tenderized breaded meat cutlet,escalope / schnitzel,"Bitte ein Schnitzel mit Kartoffeln und Salat., A schnitzel with potatoes and salad",please.,B1,noun,3,medium,,,,,standard,,,"food;cooking",neuter,-,Schnitzels,false,false,,,,ein Schnitzel braten,Paniertes Fleisch,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1081,word,Schnupfen,nasal catarrh and common cold condition,cold (runny nose) / snuffles,Ich habe Schnupfen. Welches Medikament empfehlen Sie?,I have a cold. Which medication do you recommend?,B1,noun,3,medium,,,,,standard,,,"health;medicine",masculine,-,Schnupfens,false,false,,,,Husten und Schnupfen,Fließschnupfen,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1082,word,Schreck,sudden jolt of fear or alarm,fright / shock,Ich habe einen großen Schreck bekommen.,I got a big fright.,B1,noun,3,medium,,,,,standard,,,emotions,masculine,-e,Schrecks,false,false,,,,einen Schreck bekommen,"Erschrecken; Schock",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1083,word,aufschreiben,note down in writing,to write down / to make a note of,Ich habe mir deine Telefonnummer aufgeschrieben.,I wrote down your phone number.,B1,verb,4,high,,,,,standard,,,"writing;memory",,,,,false,true,haben,schreibt auf,schrieb auf,aufgeschrieben,acc,eine Nummer aufschreiben,"notieren; aufzeichnen",,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1084,word,Schreiben,formal written official letter or communication,official letter / document,Haben Sie mein Schreiben vom 3. März erhalten?,Did you receive my letter of March 3rd?,B1,noun,3,medium,,,,,standard,,,"correspondence;official",neuter,-,Schreibens,false,false,,,,ein offizielles Schreiben,"Brief; Mitteilung; Dokument",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1085,word,schreien,utter loud sharp cries with voice,to scream / to yell,"Kinder, hört bitte auf, so laut zu schreien. / Unser Baby hat heute Nacht viel geschrien., Children",please stop screaming so loudly. / Our baby screamed a lot tonight.,B1,verb,3,medium,,,,,standard,,,"sound;emotions",,,,,false,false,haben,schreit,schrie,geschrien,intr,vor Schmerz schreien,"brüllen; rufen",flüstern,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1086,word,Schrift,written characters or handwriting,script / handwriting / font,Ich kann leider deine Schrift nicht lesen.,Unfortunately I cannot read your handwriting.,B1,noun,3,medium,,,,,standard,,,"writing;language",feminine,-en,Schrift,false,false,,,,"lesbare Schrift; Handschrift","Handschrift; Typografie",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1087,word,Schriftsteller,professional author of literary books,writer / author,Kennst du diese Schriftstellerin? Ich liebe ihre Bücher.,Do you know this writer? I love her books.,B1,noun,3,medium,,,,,standard,,,"literature;jobs",masculine,-,Schriftstellers,false,false,,,,als Schriftsteller arbeiten,"Autor; Literat; Verfasser",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1088,word,Schriftstellerin,female professional author of literary books,writer / author (female),Kennst du diese Schriftstellerin? Ich liebe ihre Bücher.,Do you know this female writer? I love her books.,B1,noun,3,medium,,,,,standard,,,"literature;jobs",feminine,-nen,Schriftstellerin,false,false,,,,"Autorin; Literatin",,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1089,word,Schritt,single movement of foot in walking or pacing,step / pace,Die Sprachschule ist nur ein paar Schritte von hier. / Du musst der Anleitung Schritt für Schritt folgen.,The language school is only a few steps from here. / You must follow the instructions step by step.,B1,noun,4,high,,,,,standard,,,"movement;measurement",masculine,-e,Schrittes,false,false,,,,"Schritt für Schritt; einen Schritt machen","Tritt; Fußstapfen",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1090,word,Schuld,moral accountability for wrong or debt,blame / guilt / debt,"Es ist nicht meine Schuld, dass das nicht geklappt hat.",It is not my fault that that didn't work out.,B1,noun,4,high,,,,,standard,,,"ethics;law",feminine,-en,Schuld,false,false,,,,"schuld sein; an der Schuld sein","Verantwortung; Verschulden; Manko",Unschuld,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1091,word,schuld,bearing blame for undesirable outcome,to blame / at fault,Ich hatte einen Unfall. Aber ich war nicht schuld.,I had an accident. But I was not at fault.,B1,adjective,4,high,,,,,standard,,,"ethics;law",predicative,,,,false,false,,,,schuld sein an + dat,verantwortlich,unschuldig,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1092,word,Schulden,financial obligations owed to creditors,debts,Jetzt habe ich alle meine Schulden bezahlt.,Now I have paid all my debts.,B1,noun,3,medium,Always plural in standard usage,,,,standard,,,finance,feminine,Schulden,Schulden,false,false,,,,"Schulden haben; Schulden bezahlen","Verbindlichkeiten; Miesen",Guthaben,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1093,word,schuldig,legally or morally responsible for wrong,guilty / owing,"Was bin ich Ihnen schuldig? - 50 Euro, bitte., What do I owe you? - 50 euros",please.,B1,adjective,3,medium,,,,,standard,,,"legal;finance",adjective,,,,false,false,,,,"schuldig sein; sich schuldig bekennen","verantwortlich; zahlungspflichtig",unschuldig,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1094,word,Schularbeit,formal written test in school (Austrian German),class test / school assignment,Mein Sohn schreibt bei Schularbeiten immer gute Noten.,My son always gets good grades in school tests.,B1,noun,3,medium,,A,,standard,DACH: D=Klassenarbeit,"school;education",feminine,-en,Schularbeit,false,false,,,,eine Schularbeit schreiben,"Klassenarbeit; Klausur; Test",,,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1095,word,Schulter,anatomical joint connecting arm to torso,shoulder,Ich habe Schmerzen in der rechten Schulter.,I have pain in my right shoulder.,B1,noun,3,medium,,,,,standard,,,"body;health",feminine,-n,Schulter,false,false,,,,die Schultern zucken,Schultergelenk,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1096,word,Schüssel,deep round bowl used for food preparation,bowl,Gibst du mir bitte eine Schüssel für den Salat?,Will you please give me a bowl for the salad?,B1,noun,3,medium,,,,,standard,,,"kitchen;dining",feminine,-n,Schüssel,false,false,,,,eine Schüssel Salat,"Napf; Schale",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
1097,word,schütteln,move container back and forth rapidly,to shake,Die Flasche muss man vor dem Öffnen schütteln.,The bottle must be shaken before opening.,B1,verb,3,medium,,,,,standard,,,"actions;cooking",,,,,false,false,haben,schüttelt,schüttelte,geschüttelt,acc,die Flasche schütteln,"rütteln; bewegen",,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
