id,type,term,sense,translation,example_de,example_en,levels,part_of_speech,native_frequency_rating,native_frequency_label,native_frequency_notes,rated_by,rated_at,corpus_rank,register,regional_labels,contexts,tags,gender,plural,genitive_singular,is_reflexive,is_separable,auxiliary,present_er_sie_es,praeteritum,partizip_ii,valency,collocations,synonyms,antonyms,false_friends,source_name,source_url,review_status
778,word,Stelle,specific job position employment vacancy or place,"position; job; spot",Ich habe eine neue Stelle.,I have a new job.,A1,noun,4,high,Employment vacancy and career noun,curator,2026-03-28,140,standard,DACH,"work;employment","noun;work",feminine,Stellen,Stelle,FALSE,FALSE,,,,,,none,"eine Stelle finden; freie Stelle; an mehreren Stellen","Arbeitsstelle; Arbeitsplatz; Posten",,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
779,word,stellen,to place or put an object into an upright position,"to place; to set; to put",Stell die Tasche rechts in die Ecke!,Put the bag in the corner on the right!,A1,verb,5,very high,Core spatial placement action verb,curator,2026-03-28,85,standard,DACH,"daily life;spatial","verb;;",,,FALSE,FALSE,haben,stellt,stellte,gestellt,+ Akkusativ + Direktiv,"in die Ecke stellen; auf den Tisch stellen","platzieren; hinstellen","legen; setzen",,,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
780,word,Stock,level or floor within a multistory building,"floor; story",Unsere Wohnung liegt im ersten Stock.,Our apartment is on the first floor.,A1,noun,4,high,Housing and building level noun,curator,2026-03-28,340,standard,DACH,"housing;orientation","noun;building",masculine,Stockwerke,Stockes,FALSE,FALSE,,,,,,none,"im ersten Stock; dritter Stock","Stockwerk; Etage",,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
781,word,Straße,paved public thoroughfare in a town or city,"street; road",In welcher Straße wohnen Sie?,On which street do you live?,A1,noun,5,very high,Core address and orientation noun,curator,2026-03-28,95,standard,DACH,"spatial;identity","noun;orientation",feminine,Straßen,Straße,FALSE,FALSE,,,,,,none,"auf der Straße; Straße überqueren; Bahnhofstraße","Fahrbahn; Weg; Gasse",,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
782,word,Straßenbahn,rail vehicle running on public street tracks,"tram; streetcar",Wo fährt die Straßenbahn ab?,Where does the tram depart?,A1,noun,4,high,Public municipal transit noun,curator,2026-03-28,490,standard,DACH,"travel;transport","noun;transport",feminine,Straßenbahnen,Straßenbahn,FALSE,FALSE,,,,,,none,"mit der Straßenbahn fahren; Straßenbahnhaltestelle","Tram; Trambahn",,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
783,word,Student,person enrolled in higher education studies,university student,Ich bin Studentin.,I am a (female) university student.,A1,noun,5,very high,Higher education demographic noun,curator,2026-03-28,180,standard,DACH,"education;identity","noun;people",masculine,Studenten,Studenten,FALSE,FALSE,,,,,,none,"Student an der Uni; Studentenwohnheim","Hochschüler; Studierender",Schüler,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
784,word,Studentin,female enrolled in higher education university studies,university student (female),Ich bin Studentin.,I am a student (female).,A1,noun,5,very high,Higher education demographic noun,curator,2026-03-28,210,standard,DACH,"education;identity","noun;people",feminine,Studentinnen,Studentin,FALSE,FALSE,,,,,,none,"Studentin an der Uni; fleißige Studentin","Hochschülerin; Studierende",Student,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
785,word,studieren,to study a discipline at university or college,to study (at university),Ich studiere in Mainz.,I study in Mainz.,A1,verb,4,high,Higher education academic verb,curator,2026-03-28,210,standard,DACH,"education;professions","verb;education;;",,,FALSE,FALSE,haben,studiert,studierte,studiert,"+ Akkusativ; intransitive","an der Universität studieren; Informatik studieren","ein Studium absolvieren; lernen",ein Studium absolvieren,,not English 'study' for school pupils (use lernen),Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
786,word,Studium,academic course of study at tertiary level,"studies; degree course",Das Studium beginnt im Oktober.,The university studies begin in October.,A1,noun,4,high,Higher education academic noun,curator,2026-03-28,290,standard,DACH,"education;professions","noun;education",neuter,Studien,Studiums,FALSE,FALSE,,,,,,none,"ein Studium beginnen; Studium abschließen","Hochschulausbildung; Universitätsstudium",,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
787,word,Stunde,"unit of time equal to sixty minutes; lesson","hour; period",Ich bin in einer Stunde zurück.,I will be back in an hour.,A1,noun,5,very high,Core temporal measurement noun,curator,2026-03-28,82,standard,DACH,"time;education","noun;time",feminine,Stunden,Stunde,FALSE,FALSE,,,,,,none,"eine Stunde warten; Unterrichtsstunde; pro Stunde","sechzig Minuten; Schulstunde",,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
788,word,Stuttgart,capital city of Baden-Württemberg in southwestern Germany,Stuttgart,Ich fahre nur bis Stuttgart.,I am only traveling as far as Stuttgart.,A1,noun,4,high,Major German industrial city proper noun,curator,2026-03-28,120,standard,DACH,"geography;travel","noun;places",neuter,,Stuttgarts,FALSE,FALSE,,,,,,none,"bis Stuttgart fahren; zwischen Frankfurt und Stuttgart",Landeshauptstadt Baden-Württemberg,,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
789,word,suchen,to attempt to find or search for something,"to look for; to search",Suchst du etwas?,Are you looking for something?,A1,verb,5,very high,Core action verb of seeking,curator,2026-03-28,95,standard,DACH,"daily life;general","verb;;",,,FALSE,FALSE,haben,sucht,suchte,gesucht,"+ Akkusativ; nach + Dativ","eine Arbeit suchen; Schlüssel suchen","Ausschau halten nach; fahnden",finden,,,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
790,word,Süden,cardinal direction towards the South Pole,south,Wir fahren in den Süden.,We are traveling south.,A1,noun,4,high,Compass cardinal direction noun,curator,2026-03-28,240,standard,DACH,"geography;spatial","noun;orientation",masculine,,Südens,FALSE,FALSE,,,,,,none,"im Süden; Urlaub im Süden","Südpol; Mittag",Norden,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
791,word,Tag,twenty-four hour period of daylight and night,day,Heute ist ein schöner Tag.,Today is a beautiful day.,A1,noun,5,very high,Core calendar and daily noun,curator,2026-03-28,15,standard,DACH,"time;calendar","noun;time",masculine,Tage,Tages,FALSE,FALSE,,,,,,none,"guten Tag; jeden Tag; zwei Tage später","Kalendertag; Werktag",Nacht,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
792,word,Tagesablauf,sequence of typical activities through the day,"daily routine; daily schedule",Beschreiben Sie Ihren Tagesablauf.,Describe your daily routine.,A1,noun,4,high,Core lifestyle and scheduling noun,curator,2026-03-28,620,standard,DACH,"daily life;time","noun;schedule",masculine,Tagesabläufe,Tagesablaufs,FALSE,FALSE,,,,,,none,"mein normaler Tagesablauf; den Tagesablauf planen","Tagesroutine; Tagesordnung",,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
793,word,tanzen,to move rhythmically to music,to dance,Tanzen Sie gern?,Do you like dancing?,A1,verb,4,high,Leisure and social activity verb,curator,2026-03-28,310,standard,DACH,"leisure;social","verb;;",,,FALSE,FALSE,haben,tanzt,tanzte,getanzt,"intransitive; + Akkusativ","in der Disco tanzen; Salsa tanzen",sich rhythmisch bewegen,"tanzen gehen; nach Musik tanzen",,,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
794,word,Tasche,portable flexible container or pocket for carrying items,"bag; pocket",Ich habe die Schlüssel in der Tasche.,I have the keys in my pocket/bag.,A1,noun,5,very high,Everyday personal accessory noun,curator,2026-03-28,220,standard,DACH,"clothing;daily life","noun;apparel",feminine,Taschen,Tasche,FALSE,FALSE,,,,,,none,"in der Tasche tragen; Handtasche; Reisetasche","Beutel; Hosentasche; Tragetasche",,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
795,word,tausend,cardinal number equal to ten hundreds,thousand,Dieses Auto kostet tausend Euro mehr.,This car costs a thousand euros more.,A1,numeral,5,very high,Core large base numeral,curator,2026-03-28,78,standard,DACH,"numbers;general","numeral;;",,,FALSE,FALSE,,,,,,none,"eintausend Euro; viele Tausend",Tausender,,,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
796,word,Taxi,car licensed to transport passengers for a fare,"taxi; cab",Es gibt heute keinen Bus mehr. Er fährt mit dem Taxi.,There is no bus today anymore. He travels by taxi.,A1,noun,4,high,Public transport vehicle noun,curator,2026-03-28,490,standard,DACH,"travel;transport","noun;transport",neuter,Taxis,Taxis,FALSE,FALSE,,,,,,none,"ein Taxi rufen; mit dem Taxi fahren","Taxicab; Mietwagen",,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
797,word,technisch,relating to technical appliances or mechanical skills,technical,Die Küche hat moderne technische Einrichtungen.,The kitchen has modern technical appliances.,A1,adjective,4,high,Appliances and infrastructure adjective,curator,2026-03-28,290,standard,DACH,"technology;housing","adjective;;",,,FALSE,FALSE,,,,,,none,"technische Einrichtungen; technischer Defekt","maschinell; fachlich",,,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
798,word,Tee,hot beverage made by infusing dried tea leaves,tea,Ich trinke morgens immer Tee.,I always drink tea in the mornings.,A1,noun,4,high,Core breakfast and grocery drink noun,curator,2026-03-28,420,standard,DACH,"food;dining","noun;food",masculine,,Tees,FALSE,FALSE,,,,,,none,"eine Tasse Tee; grüner Tee; schwarzen Tee kochen",Aufgussgetränk,Kaffee,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
799,word,Teil,portion piece or constituent component of a whole,"part; section",Lies bitte auch den zweiten Teil.,Please read the second part too.,A1,noun,5,very high,Structural division noun,curator,2026-03-28,95,standard,DACH,"general;education",noun,masculine,Teile,Teils,FALSE,FALSE,,,,,,none,"zum Teil; erster Teil; zum großen Teil","Abschnitt; Stück; Komponente",Ganzes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
800,word,Telefon,apparatus used for transmitting sound over distances,"telephone; phone",Haben Sie Telefon?,Do you have a telephone?,A1,noun,4,high,Core communication device noun,curator,2026-03-28,320,standard,DACH,"communication;telecommunications","noun;tech",neuter,Telefone,Telefons,FALSE,FALSE,,,,,,none,"ans Telefon gehen; das Telefon klingelt","Fernsprecher; Phone; Handy",,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
801,word,Telefonanschluss,landline connection link for telecommunications,"telephone connection; landline",Ist das die Anmeldung für einen Telefonanschluss?,Is that the registration for a telephone connection?,A1,noun,3,medium,Domestic utility services noun,curator,2026-03-28,920,standard,DACH,"services;telecommunications","noun;services",masculine,Telefonanschlüsse,Telefonanschlusses,FALSE,FALSE,,,,,,none,"einen Telefonanschluss anmelden; Festnetzanschluss",Telefonleitung,,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
802,word,telefonieren,to conduct a spoken conversation by telephone,"to speak on the phone; to make a phone call",Darf ich mal telefonieren?,May I make a telephone call?,A1,verb,4,high,Core telecommunications verb,curator,2026-03-28,260,standard,DACH,"communication;telecommunications","verb;phone;;",,,FALSE,FALSE,haben,telefoniert,telefonierte,telefoniert,"intransitive; mit + Dativ","mit Freunden telefonieren; stundenlang telefonieren","anrufen; phonen","anrufen; fonen",,,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
803,word,Telekommunikation,communication over distance by cable telegraph or phone,telecommunications,Die Telekommunikation ist heute sehr wichtig.,Telecommunications is very important today.,A1,noun,3,medium,Digital services and phone network noun,curator,2026-03-28,640,standard,DACH,"technology;telecommunications","noun;services",feminine,,Telekommunikation,FALSE,FALSE,,,,,,none,"im Bereich Telekommunikation; Telekommunikationsnetz","Fernmeldewesen; Nachrichtentechnik",,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
804,word,Termin,arranged time for a meeting or consultation,"appointment; date",Am besten machen wir sofort einen Termin.,It's best if we make an appointment right away.,A1,noun,5,very high,Core scheduling and planning noun,curator,2026-03-28,190,standard,DACH,"time;work;health","noun;schedule",masculine,Termine,Termins,FALSE,FALSE,,,,,,none,"einen Termin vereinbaren; Termin beim Arzt","Verabredung; Treffen; Absprache",,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
805,word,Test,formal procedure intended to evaluate ability/knowledge,"test; quiz",Der Test war einfach.,The test was easy.,A1,noun,4,high,Core educational evaluation noun,curator,2026-03-28,260,standard,DACH,"education;exam","noun;exam",masculine,Tests,Tests,FALSE,FALSE,,,,,,none,"einen Test schreiben; den Test bestehen","Prüfung; Klausur; Überprüfung",,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
806,word,teuer,"requiring a large payment of money; costly","expensive; costly",Das ist mir zu teuer.,That is too expensive for me.,A1,adjective,5,very high,Core pricing and shopping adjective,curator,2026-03-28,140,standard,DACH,"shopping;finances","adjective;;",,,FALSE,FALSE,,,,,,none,"sehr teuer; zu teuer sein; teures Auto","kostspielig; hochpreisig","billig; günstig",,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
807,word,Text,written or printed continuous sequence of words,"text; passage",Lesen Sie bitte diesen Text.,Please read this text.,A1,noun,5,very high,Reading comprehension and exam noun,curator,2026-03-28,110,standard,DACH,"education;media","noun;reading",masculine,Texte,Textes,FALSE,FALSE,,,,,,none,"einen Text lesen; den Text verstehen","Abschnitt; Lesetext; Schriftstück",,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
808,word,Thema,subject or topic of discussion or thought,"theme; topic; subject",Wir sprechen heute über das Thema Essen und Trinken.,Today we are speaking about the topic of food and drink.,A1,noun,4,high,Core conversational topic noun,curator,2026-03-28,130,standard,DACH,"communication;education",noun,neuter,Themen,Themas,FALSE,FALSE,,,,,,none,"zum Thema sprechen; über ein Thema diskutieren","Gegenstand; Sachverhalt; Sujet",,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
809,word,Ticket,voucher or card giving travel access or admission,ticket,Wie viel kostet das Ticket?,How much does the ticket cost?,A1,noun,4,high,Transit travel and event noun,curator,2026-03-28,290,standard,DACH,"travel;leisure","noun;transport",neuter,Tickets,Tickets,FALSE,FALSE,,,,,,none,"ein Ticket buchen; Flugticket; Zugticket","Fahrkarte; Eintrittskarte; Fahrschein",,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
810,word,Tier,living organism capable of voluntary motion and sensation,animal,Haben Sie Haustiere?,Do you have pets (domestic animals)?,A1,noun,4,high,Nature and domestic pets noun,curator,2026-03-28,260,standard,DACH,"nature;animals","noun;animals",neuter,Tiere,Tieres,FALSE,FALSE,,,,,,none,"wilde Tiere; Haustiere halten","Lebewesen; Vierbeiner","Mensch; Pflanze",Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
811,word,Tisch,item of furniture with flat top supported by legs,table,Die Fotos liegen auf dem Tisch.,The photos are lying on the table.,A1,noun,5,very high,Core domestic furniture noun,curator,2026-03-28,140,standard,DACH,"housing;furniture","noun;furniture",masculine,Tische,Tisches,FALSE,FALSE,,,,,,none,"am Tisch sitzen; auf den Tisch legen; einen Tisch reservieren","Esstisch; Schreibtisch",,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
812,word,Tochter,female child in relation to her parents,daughter,Das ist meine Tochter Katharina.,That is my daughter Katharina.,A1,noun,5,very high,Core family relation noun,curator,2026-03-28,180,standard,DACH,"family;personal","noun;family",feminine,Töchter,Tochter,FALSE,FALSE,,,,,,none,"meine Tochter; Tochter und Sohn",weiblicher Nachkomme,Sohn,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
813,word,Toilette,"sanitary fixture for urination and defecation; restroom","toilet; restroom",Wo ist die Toilette bitte?,"Where is the toilet, please?",A1,noun,5,very high,Core hygiene and orientation noun,curator,2026-03-28,340,standard,DACH,"hygiene;public","noun;hygiene",feminine,Toiletten,Toilette,FALSE,FALSE,,,,,,none,"auf die Toilette gehen; Damentoilette","Klo; WC; Waschraum",,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste,https://www.goethe.de,verified
